Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
2015-12-11 02:43:57,34,Male-ish,United Kingdom,,No,No,No,nan,500-1000,No,Yes,No,No,Don't know,Yes,Don't know,Don't know,Maybe,No,Some of them,No,No,No,No,No,
2015-12-11 12:43:10,43,Agender,United States,IN,No,No,Yes,Never,100-500,No,Yes,Don't know,Yes,Yes,Don't know,Don't know,Very easy,Maybe,No,No,Yes,Maybe,No,Yes,No,
2015-12-11 22:42:23,35,cis male,United Kingdom,,No,Yes,Yes,Sometimes,26-100,No,No,Yes,No,No,Yes,Don't know,Somewhat difficult,Yes,No,Some of them,Yes,No,Maybe,Don't know,No,
2015-12-12 08:41:36,30,F,United States,OR,No,Yes,No,nan,26-100,No,Yes,Don't know,Yes,No,No,Don't know,Very easy,Yes,No,Some of them,No,No,Maybe,Don't know,No,
2015-12-12 18:40:49,38,Androgyne,Netherlands,,No,No,No,Never,26-100,No,Yes,No,No,Don't know,Yes,Yes,Don't know,No,No,Some of them,Some of them,No,No,Yes,Yes,
2015-12-13 04:40:02,40,cis-female/femme,Netherlands,,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure,No,Yes,Don't know,Don't know,No,No,Some of them,No,No,Maybe,Yes,No,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-12-13 14:39:15,23,male,United States,WA,Yes,No,Yes,Sometimes,6-25,No,Yes,Yes,No,No,No,Yes,Very easy,Maybe,No,Some of them,No,No,Maybe,Yes,No,
2015-12-14 00:38:28,36,Cis Male,United States,OR,No,No,No,Never,6-25,Yes,Yes,Yes,No,No,No,Yes,Very easy,Maybe,No,Some of them,Some of them,No,No,Don't know,No,
2015-12-14 10:37:41,36,Male,United States,PA,No,Yes,Yes,Sometimes,1-5,Yes,Yes,Don't know,Not sure,No,Yes,Don't know,Somewhat easy,No,No,Yes,Yes,No,Yes,Don't know,No,
2015-12-14 20:36:54,29,female ,United States,WA,No,No,No,Rarely,26-100,Yes,Yes,No,Yes,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Yes,Don't know,No,
2015-12-15 06:36:07,41,female,United Kingdom,,No,No,Yes,Sometimes,26-100,No,Yes,Yes,No,Yes,Yes,Don't know,Very difficult,Yes,No,Some of them,Some of them,No,Maybe,Yes,No,
2015-12-15 16:35:20,30,Cis Male,Canada,,No,Yes,Yes,Rarely,1-5,No,No,Don't know,No,No,Don't know,Don't know,Somewhat easy,No,No,Yes,Yes,No,No,Don't know,No,
2015-12-16 02:34:33,32,Trans woman,United Kingdom,,No,No,Yes,Sometimes,More than 1000,No,Yes,No,Yes,No,Don't know,Don't know,Very easy,Yes,Maybe,Some of them,Yes,No,Maybe,No,No,
2015-12-16 12:33:46,30,Cis Female,Canada,,No,No,Yes,Sometimes,26-100,No,No,Yes,No,Yes,No,Don't know,Don't know,No,No,Some of them,Some of them,No,Maybe,Yes,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2015-12-16 22:32:59,32,maile,United States,OR,No,No,No,Never,100-500,No,Yes,Don't know,Not sure,Yes,No,Yes,Don't know,Yes,Maybe,No,Some of them,No,No,Don't know,Yes,
2015-12-17 08:32:12,24,f,United States,OH,No,Yes,No,nan,6-25,No,Yes,No,Yes,No,Yes,Yes,Somewhat difficult,Maybe,No,Some of them,Yes,No,Maybe,Don't know,Yes,
2015-12-17 18:31:25,21,cis-female/femme,United Kingdom,,No,No,No,Never,100-500,No,Yes,No,No,No,No,Yes,Don't know,No,No,No,Yes,No,Maybe,No,No,
2015-12-18 04:30:38,43,M,United States,MN,No,No,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Yes,No,Yes,Don't know,No,
2015-12-18 14:29:51,26,Make,United Kingdom,,No,Yes,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Somewhat easy,Yes,No,Some of them,Yes,No,No,Don't know,No,
2015-12-19 00:29:04,25,Enby,United States,OR,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Not sure,No,Don't know,Don't know,Very easy,Yes,No,Some of them,No,Maybe,No,No,No,
2015-12-19 10:28:17,18,F,United States,NC,No,No,No,Sometimes,1-5,No,Yes,No,No,No,No,Yes,Don't know,No,No,Yes,No,No,Yes,Yes,No,
2015-12-19 20:27:30,27,Cis Female,Switzerland,,No,Yes,Yes,Sometimes,1-5,No,Yes,No,Yes,No,No,No,Don't know,Maybe,Maybe,No,Some of them,No,No,Yes,No,In small startups it is hard to keep mental health issues private.
2015-12-20 06:26:43,22,female,United States,OH,No,No,Yes,Sometimes,More than 1000,No,Yes,Don't know,No,No,No,Don't know,Very difficult,Maybe,No,No,Yes,No,Maybe,Don't know,No,
2015-12-20 16:25:56,43,male,New Zealand,,No,No,No,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,No,No,No,
2015-12-21 02:25:09,39,Male (CIS),Brazil,,No,No,Yes,Often,More than 1000,No,Yes,Yes,Not sure,No,Don't know,Don't know,Don't know,Yes,No,Some of them,Yes,No,No,Don't know,No,
2015-12-21 12:24:22,27,female,Canada,,No,Yes,Yes,Sometimes,100-500,No,No,Don't know,No,No,No,Yes,Don't know,No,No,No,Yes,No,Maybe,Don't know,No,
2015-12-21 22:23:35,47,Man,United Kingdom,,No,No,Yes,Rarely,1-5,Yes,Yes,Don't know,Not sure,No,Yes,Don't know,Very difficult,No,No,Some of them,No,No,No,Don't know,No,
2015-12-22 08:22:48,38,male,United States,OH,No,Yes,No,Never,6-25,Yes,Yes,No,Yes,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,No,Don't know,No,
2015-12-22 18:22:01,29,fluid,Germany,,No,No,Yes,Never,1-5,No,No,Don't know,Not sure,No,Don't know,No,Somewhat easy,No,No,No,Yes,No,Maybe,No,No,
2015-12-23 04:21:14,18,Female (trans),United States,NC,nan,No,No,Rarely,100-500,No,Yes,Yes,Not sure,No,No,Yes,Don't know,Yes,No,Some of them,Some of them,Maybe,Maybe,Yes,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2015-12-23 14:20:27,48,Genderqueer,United States,MN,No,No,Yes,Sometimes,500-1000,No,No,Yes,No,No,Don't know,Don't know,Somewhat difficult,Maybe,Maybe,Some of them,Yes,No,Maybe,Yes,No,
2015-12-24 00:19:41,22,fluid,United Kingdom,,No,No,No,Sometimes,1-5,Yes,Yes,Yes,No,No,No,Yes,Very easy,Maybe,Maybe,No,No,No,Yes,No,No,
2015-12-24 10:18:54,20,maile,United States,MI,No,No,Yes,Often,26-100,No,No,Yes,No,Yes,No,Don't know,Somewhat easy,Yes,Maybe,No,Yes,No,No,Don't know,No,
2015-12-24 20:18:07,39,Trans woman,United States,WA,No,No,No,nan,6-25,No,Yes,Yes,No,Yes,Yes,Don't know,Don't know,Maybe,No,No,Yes,No,No,Don't know,No,
2015-12-25 06:17:20,49,Man,United States,MA,No,No,Yes,Sometimes,6-25,No,No,Yes,Yes,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,No,No,No,Yes,No,
2015-12-25 16:16:33,41,Trans woman,United States,NY,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,No,Maybe,Some of them,Some of them,Yes,No,Yes,No,
2015-12-26 02:15:46,35,Female (trans),Germany,,No,Yes,No,nan,More than 1000,Yes,Yes,Yes,Not sure,No,No,Yes,Very difficult,No,No,No,Yes,No,No,Yes,No,
2015-12-26 12:14:59,36,Trans-female,United States,TN,No,Yes,Yes,Sometimes,100-500,No,Yes,No,Yes,No,No,Don't know,Somewhat easy,No,No,No,No,No,No,Don't know,No,In small startups it is hard to keep mental health issues private.
2015-12-26 22:14:12,37,Female (trans),Ireland,,Yes,No,No,Rarely,1-5,No,Yes,Yes,Not sure,Yes,Yes,No,Very easy,Maybe,Maybe,Some of them,Some of them,No,Yes,Don't know,No,
2015-12-27 08:13:25,37,Woman,United Kingdom,,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,Yes,Some of them,No,Yes,Don't know,Yes,
2015-12-27 18:12:38,33,Make,Canada,,No,No,Yes,Sometimes,6-25,No,Yes,No,Not sure,Don't know,No,Yes,Very easy,No,No,Yes,Yes,No,Yes,Don't know,Yes,
2015-12-28 04:11:51,32,female,United States,IL,No,No,Yes,Rarely,6-25,Yes,No,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No,
2015-12-28 14:11:04,31,Female ,Canada,,No,Yes,Yes,Never,6-25,Yes,Yes,No,Yes,No,No,Don't know,Don't know,No,Maybe,Yes,No,No,Yes,Don't know,No,
2015-12-29 00:10:17,26,M,United States,NY,No,No,Yes,Sometimes,26-100,No,No,Yes,No,No,Don't know,Don't know,Don't know,Yes,No,Some of them,Some of them,No,Maybe,Don't know,No,
2015-12-29 10:09:30,30,female ,Canada,,No,Yes,No,Never,More than 1000,No,Yes,No,No,No,No,Yes,Don't know,No,Maybe,Some of them,No,No,Yes,Don't know,No,
2015-12-29 20:08:43,20,Female (trans),United States,CA,No,No,Yes,nan,6-25,No,No,No,No,No,Don't know,Don't know,Don't know,Yes,No,Some of them,Yes,Maybe,Yes,No,Yes,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-12-30 06:07:56,31,Male (CIS),Netherlands,,No,No,No,Rarely,26-100,No,No,No,Not sure,No,Don't know,Yes,Don't know,Maybe,No,Some of them,No,Maybe,Yes,No,No,
2015-12-30 16:07:09,25,Genderqueer,Switzerland,,No,No,No,Sometimes,6-25,No,Yes,Yes,Yes,No,Yes,Don't know,Somewhat difficult,Maybe,No,Yes,No,No,No,Yes,No,
2015-12-31 02:06:22,24,Agender,United States,MA,No,No,No,Rarely,More than 1000,No,No,Yes,Yes,Yes,Don't know,Yes,Don't know,No,No,No,No,No,Maybe,No,No,
2015-12-31 12:05:35,33,Trans woman,United States,NY,Yes,No,No,Often,More than 1000,No,No,Yes,Not sure,Don't know,No,Don't know,Very easy,Yes,No,No,Some of them,Maybe,Maybe,No,No,
2015-12-31 22:04:48,41,Trans woman,Canada,,No,No,No,nan,More than 1000,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,Maybe,Don't know,No,
2016-01-01 08:04:01,38,Cis Female,United States,WA,Yes,Yes,Yes,Rarely,26-100,No,Yes,No,Yes,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,No,No,No,Don't know,Yes,
2016-01-01 18:03:14,21,Female (trans),Germany,,No,Yes,No,Sometimes,500-1000,Yes,Yes,Yes,Not sure,Don't know,No,Yes,Somewhat easy,Yes,No,Some of them,No,No,Maybe,No,No,
2016-01-02 04:02:27,25,non-binary,United States,CA,No,No,Yes,Often,6-25,No,No,Don't know,No,No,No,Don't know,Very difficult,Yes,No,Some of them,No,No,No,Yes,No,Working remote is empowering. I've seen negative consequences in previous workplaces.
2016-01-02 14:01:40,38,Male (CIS),United States,TX,No,No,Yes,Rarely,More than 1000,Yes,Yes,Don't know,Yes,No,Don't know,Don't know,Somewhat difficult,Maybe,No,Some of them,No,Maybe,No,Don't know,No,
2016-01-03 00:00:53,25,F,Brazil,,No,No,No,Sometimes,100-500,No,Yes,Don't know,No,No,No,Yes,Somewhat easy,Yes,Maybe,Some of them,Some of them,No,No,Yes,No,
2016-01-03 10:00:06,30,Trans-female,United Kingdom,,No,No,No,Never,More than 1000,No,Yes,No,Not sure,Yes,No,Yes,Very easy,Maybe,No,Some of them,No,Maybe,Yes,Don't know,No,
2016-01-03 19:59:19,35,maile,Germany,,No,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,No,Yes,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,
2016-01-04 05:58:32,25,female ,United States,NC,Yes,No,No,Rarely,26-100,No,No,Yes,No,No,Don't know,No,Somewhat easy,Maybe,Maybe,Some of them,No,No,No,Don't know,No,
2016-01-04 15:57:45,32,Femake,United Kingdom,,No,No,No,Sometimes,More than 1000,Yes,No,Don't know,Yes,No,No,Yes,Don't know,No,No,Some of them,No,Yes,No,Don't know,Yes,
2016-01-05 01:56:58,22,Male (CIS),United States,MA,No,Yes,Yes,Rarely,6-25,No,Yes,Yes,No,No,No,Don't know,Don't know,No,No,Yes,No,Maybe,No,Don't know,No,
2016-01-05 11:56:11,27,Woman,United Kingdom,,No,Yes,Yes,nan,More than 1000,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,No,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2016-01-05 21:55:24,34,non-binary,United Kingdom,,No,No,Yes,nan,26-100,No,Yes,No,Yes,No,Yes,Yes,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,
2016-01-06 07:54:37,20,f,United States,NC,No,Yes,Yes,nan,6-25,No,Yes,No,No,No,No,Yes,Somewhat easy,No,No,Yes,Yes,No,Yes,Don't know,No,
2016-01-06 17:53:50,35,Male,United States,NY,No,Yes,No,nan,More than 1000,No,Yes,Don't know,Yes,No,Yes,Don't know,Very easy,Yes,No,Yes,Yes,No,No,Don't know,No,
2016-01-07 03:53:03,31,Male,United States,MI,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Don't know,Don't know,Somewhat easy,No,Maybe,No,No,No,No,Yes,No,
2016-01-07 13:52:16,35,Guy (-ish) ^_^,Canada,,No,No,No,Rarely,6-25,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Don't know,Yes,No,Some of them,Yes,No,No,No,Yes,
2016-01-07 23:51:29,33,Agender,United States,CA,No,No,No,Never,100-500,No,Yes,Don't know,Yes,Yes,Yes,Don't know,Very easy,Yes,No,Some of them,Some of them,No,Maybe,Don't know,No,
2016-01-08 09:50:42,41,maile,United Kingdom,,No,No,Yes,nan,More than 1000,No,Yes,Yes,No,No,Don't know,Don't know,Somewhat difficult,Yes,No,Yes,Yes,No,No,Don't know,No,
2016-01-08 19:49:55,32,female ,United States,TX,Yes,No,No,Sometimes,6-25,No,Yes,Don't know,No,No,Yes,Don't know,Somewhat difficult,Yes,No,No,Some of them,No,Maybe,Don't know,No,In small startups it is hard to keep mental health issues private.
2016-01-09 05:49:08,28,Man,United Kingdom,,No,Yes,Yes,nan,More than 1000,No,No,Yes,Not sure,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Yes,No,
2016-01-09 15:48:21,32,cis male,United Kingdom,,No,No,No,Rarely,100-500,No,Yes,Yes,Not sure,No,Don't know,Yes,Very easy,Maybe,No,Some of them,Yes,No,No,Don't know,No,
2016-01-10 01:47:34,35,fluid,United States,OR,No,Yes,Yes,nan,More than 1000,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Very easy,No,No,Some of them,No,No,No,Don't know,No,
2016-01-10 11:46:47,32,Trans-female,United States,NC,No,Yes,Yes,Sometimes,26-100,Yes,No,No,Yes,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,
2016-01-10 21:46:00,32,M,United States,CA,nan,No,Yes,Sometimes,26-100,No,Yes,No,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,No,No,Some of them,No,Yes,Don't know,No,
2016-01-11 07:45:13,27,female,United Kingdom,,No,No,Yes,Often,More than 1000,Yes,Yes,Yes,Yes,Don't know,No,Don't know,Don't know,No,Maybe,Some of them,Yes,No,No,No,No,
2016-01-11 17:44:26,27,Male,Germany,,No,Yes,Yes,Sometimes,1-5,No,Yes,Yes,Yes,Yes,No,No,Don't know,Yes,No,Yes,No,No,Yes,Don't know,No,
2016-01-12 03:43:39,22,F,United States,IN,No,Yes,Yes,nan,More than 1000,Yes,Yes,Don't know,No,No,No,Yes,Somewhat easy,Yes,Maybe,Some of them,Some of them,Yes,No,Don't know,Yes,Thanks for doing this survey. It helps end the stigma!
2016-01-12 13:42:52,44,Femake,United Kingdom,,No,No,Yes,Sometimes,6-25,Yes,No,Yes,Yes,No,Don't know,Don't know,Very difficult,No,Maybe,No,Yes,No,No,No,Yes,
2016-01-12 23:42:06,23,m,United States,MI,nan,Yes,Yes,Rarely,More than 1000,Yes,Yes,Don't know,No,No,Yes,Don't know,Don't know,Maybe,Yes,Some of them,Yes,No,Maybe,No,No,
2016-01-13 09:41:19,27,Make,United States,MN,No,Yes,Yes,Sometimes,1-5,No,Yes,No,Yes,Yes,No,Don't know,Very easy,Maybe,Maybe,Some of them,Yes,No,Maybe,Don't know,No,
2016-01-13 19:40:32,26,Female,Australia,,No,Yes,No,Rarely,6-25,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very easy,Yes,No,Some of them,No,No,No,No,Yes,
2016-01-14 05:39:45,38,Agender,United States,WA,No,Yes,Yes,Often,500-1000,No,Yes,Don't know,Yes,No,No,Don't know,Don't know,Maybe,Yes,No,Yes,Maybe,Maybe,Yes,No,
2016-01-14 15:38:58,29,Female (trans),United States,OR,Yes,No,No,Sometimes,1-5,Yes,No,Don't know,No,No,Yes,Yes,Don't know,No,Maybe,Some of them,No,No,No,Don't know,No,
2016-01-15 01:38:11,40,male,United States,WA,No,Yes,No,Sometimes,6-25,No,Yes,No,Not sure,No,Don't know,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,Maybe,No,Don't know,No,
2016-01-15 11:37:24,27,non-binary,United States,NC,No,Yes,No,Sometimes,1-5,Yes,Yes,No,Not sure,No,Don't know,Don't know,Very easy,Maybe,No,Yes,Some of them,No,Yes,Don't know,No,Working remote is empowering. I've seen negative consequences in previous workplaces.
2016-01-15 21:36:37,33,Guy (-ish) ^_^,United States,NY,No,No,Yes,Rarely,26-100,No,Yes,Don't know,Not sure,No,Don't know,Yes,Very difficult,Yes,Yes,Some of them,Yes,No,Yes,Don't know,No,
2016-01-16 07:35:50,26,Female,United States,TN,No,No,Yes,Never,1-5,Yes,Yes,Yes,Yes,No,No,Yes,Don't know,No,Maybe,Yes,Yes,No,Maybe,Don't know,No,
2016-01-16 17:35:03,47,non-binary,United Kingdom,,No,Yes,Yes,Often,26-100,No,Yes,Don't know,No,No,Don't know,Yes,Somewhat difficult,No,Maybe,Yes,Yes,No,Maybe,Yes,No,
2016-01-17 03:34:16,23,Agender,United States,NY,No,Yes,No,Never,26-100,No,Yes,Yes,Not sure,Don't know,Yes,No,Don't know,Yes,No,Yes,No,Maybe,No,No,No,
2016-01-17 13:33:29,34,Trans woman,United States,OR,No,Yes,No,Never,More than 1000,No,Yes,Don't know,Yes,No,No,Don't know,Very easy,Yes,No,Some of them,Yes,No,Maybe,Don't know,No,
2016-01-17 23:32:42,36,Woman,United States,OH,No,No,No,Never,100-500,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,Yes,Yes,Some of them,Some of them,No,Maybe,Don't know,No,
2016-01-18 09:31:55,34,Guy (-ish) ^_^,United States,NY,No,No,Yes,Sometimes,6-25,No,Yes,Yes,No,No,Yes,Yes,Don't know,Maybe,No,Yes,No,No,No,Yes,No,
2016-01-18 19:31:08,30,Genderqueer,United Kingdom,,No,No,No,Sometimes,More than 1000,Yes,Yes,Yes,No,Don't know,No,Yes,Don't know,Maybe,No,Some of them,Yes,Maybe,Yes,Yes,No,Thanks for doing this survey. It helps end the stigma!
2016-01-19 05:30:21,31,maile,India,,No,No,No,nan,6-25,No,Yes,Don't know,Not sure,No,Yes,Yes,Don't know,Maybe,Maybe,Some of them,No,No,No,No,No,
2016-01-19 15:29:34,32,Woman,United States,OR,No,No,No,nan,26-100,No,Yes,No,Yes,Yes,Yes,Don't know,Don't know,No,No,No,Yes,No,No,Don't know,No,
2016-01-20 01:28:47,30,Guy (-ish) ^_^,Netherlands,,No,No,No,Sometimes,26-100,Yes,No,Don't know,No,No,Don't know,Don't know,Very easy,Maybe,No,Some of them,Yes,No,No,Yes,No,
2016-01-20 11:28:00,38,Femake,United States,CA,No,No,No,Rarely,More than 1000,No,Yes,Don't know,No,Yes,No,Don't know,Don't know,No,No,No,Yes,No,No,Don't know,Yes,
2016-01-20 21:27:13,47,maile,United States,PA,Yes,Yes,No,nan,26-100,Yes,Yes,Yes,Yes,Yes,No,Don't know,Somewhat easy,No,No,Yes,Yes,No,No,Yes,No,
2016-01-21 07:26:26,28,Male (CIS),United States,NY,No,No,No,Never,6-25,Yes,Yes,Don't know,No,No,No,Don't know,Don't know,Yes,No,No,No,No,No,Don't know,No,
2016-01-21 17:25:39,22,Agender,United States,CA,No,No,No,Sometimes,6-25,No,No,Don't know,Yes,Yes,Yes,Don't know,Very easy,No,No,Some of them,No,No,Maybe,Don't know,Yes,
2016-01-22 03:24:52,31,m,United States,WA,No,Yes,Yes,Sometimes,6-25,No,Yes,Don't know,Yes,No,Yes,Don't know,Very easy,Yes,No,Some of them,Yes,Yes,Yes,Don't know,No,Thanks for doing this survey. It helps end the stigma!
2016-01-22 13:24:05,50,f,United Kingdom,,No,No,No,Never,More than 1000,No,Yes,Yes,Not sure,No,Don't know,Don't know,Very easy,No,No,Some of them,Some of them,Maybe,No,No,No,
2016-01-22 23:23:18,26,Man,United States,IN,No,Yes,No,nan,500-1000,Yes,No,Don't know,No,No,No,Don't know,Somewhat easy,No,Maybe,Some of them,No,No,No,Yes,No,
2016-01-23 09:22:31,43,male,Australia,,No,No,Yes,Often,6-25,No,No,Yes,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Yes,No,No,
2016-01-23 19:21:44,43,male,United States,MA,Yes,No,Yes,Sometimes,1-5,No,Yes,Yes,No,Don't know,Don't know,Don't know,Very easy,Maybe,No,Some of them,Yes,Yes,Maybe,Don't know,No,
2016-01-24 05:20:57,28,Male (CIS),United States,TN,No,No,Yes,Sometimes,100-500,Yes,Yes,No,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Yes,No,
2016-01-24 15:20:10,35,fluid,United Kingdom,,No,No,Yes,Often,More than 1000,No,Yes,Yes,No,No,Yes,Yes,Don't know,Yes,Maybe,Some of them,Some of them,No,No,Don't know,No,
2016-01-25 01:19:23,43,Make,United States,WA,No,Yes,Yes,nan,More than 1000,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,No,Yes,No,No,Maybe,Yes,Yes,Yes,
2016-01-25 11:18:36,29,Trans woman,United States,WA,No,No,Yes,Rarely,1-5,Yes,No,Don't know,Not sure,No,Yes,Don't know,Very easy,Yes,No,Some of them,Some of them,No,No,No,No,I openly discuss my mental health struggles to encourage others to seek treatment.
2016-01-25 21:17:49,30,Female ,United Kingdom,,No,No,No,Rarely,6-25,No,Yes,No,Not sure,No,Don't know,Yes,Very easy,No,No,Some of them,No,No,Maybe,No,No,
2016-01-26 07:17:02,27,female,Australia,,No,No,Yes,Sometimes,More than 1000,Yes,No,Don't know,Yes,No,Don't know,Don't know,Somewhat easy,Yes,No,No,No,No,No,Yes,No,
2016-01-26 17:16:15,24,Woman,Canada,,No,No,No,nan,100-500,Yes,Yes,No,Yes,Yes,No,Yes,Don't know,Maybe,Maybe,No,No,No,Maybe,Yes,No,
2016-01-27 03:15:28,27,Cis Female,United Kingdom,,No,No,Yes,Often,More than 1000,No,Yes,No,Not sure,No,Yes,Don't know,Don't know,Yes,No,Some of them,No,No,No,No,No,
2016-01-27 13:14:41,23,non-binary,United Kingdom,,Yes,No,No,Sometimes,1-5,No,Yes,Yes,Not sure,No,Don't know,Yes,Somewhat difficult,Maybe,No,No,Yes,No,Maybe,Don't know,No,
2016-01-27 23:13:54,32,Make,Ireland,,Yes,Yes,Yes,Often,6-25,No,Yes,Don't know,Not sure,Yes,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,Yes,No,Yes,
2016-01-28 09:13:07,26,Male-ish,United States,OR,No,No,No,Sometimes,100-500,No,Yes,Yes,No,No,No,No,Don't know,Yes,Yes,Some of them,Yes,Yes,No,No,No,
2016-01-28 19:12:20,33,Androgyne,United States,NC,No,No,No,Sometimes,More than 1000,Yes,Yes,No,Not sure,No,No,Yes,Somewhat easy,No,No,Yes,No,No,Yes,Yes,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2016-01-29 05:11:33,21,Trans woman,United States,NC,No,No,No,Sometimes,26-100,No,Yes,Yes,No,No,Don't know,Don't know,Don't know,No,Yes,Yes,No,No,Maybe,Yes,Yes,
2016-01-29 15:10:46,34,Androgyne,United States,OH,nan,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,Yes,Don't know,Yes,No,Some of them,No,No,Maybe,Don't know,No,
2016-01-30 01:09:59,37,female,United Kingdom,,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,No,Yes,No,Don't know,Don't know,No,No,No,Yes,No,Yes,Don't know,No,
2016-01-30 11:09:12,18,Genderqueer,United Kingdom,,No,No,No,Never,1-5,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,Yes,No,No,Maybe,Yes,No,
2016-01-30 21:08:25,34,F,United States,IL,No,No,No,Never,More than 1000,Yes,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Yes,No,No,No,Don't know,No,
2016-01-31 07:07:38,40,f,United States,PA,No,No,No,Never,1-5,Yes,Yes,Don't know,Not sure,No,Yes,No,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,Don't know,No,
2016-01-31 17:06:51,23,Man,United Kingdom,,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Not sure,No,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,No,No,Yes,
2016-02-01 03:06:04,43,Female ,United States,OH,No,No,No,Sometimes,6-25,No,Yes,Don't know,Yes,Don't know,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,Yes,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
